Item(s),transaction_id,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12,Item 13,Item 14,Item 15,Item 16,Item 17,Item 18,Item 19,Item 20,Item 21,Item 22,Item 23,Item 24,Item 25,Item 26,Item 27,Item 28,Item 29,Item 30,Item 31,Item 32
4,7354,ham,whole milk,hard cheese,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7355,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7356,fish,whole milk,white bread,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7357,detergent,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7358,rolls/buns,margarine,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7359,sausage,ham,yogurt,sugar,misc. beverages,abrasive cleaner,cleaner,dishes,,,,,,,,,,,,,,,,,,,,,,,,
2,7360,coffee,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7361,frankfurter,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7362,sausage,beverages,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7363,whole milk,butter,yogurt,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7364,dessert,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7365,pip fruit,other vegetables,whole milk,butter milk,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7366,sausage,other vegetables,yogurt,pickled vegetables,bottled water,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
7,7367,whole milk,margarine,baking powder,bottled water,bottled beer,waffles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
2,7368,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7369,sausage,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7370,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7371,sweet spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7372,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7373,pork,bottled water,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7374,beverages,pastry,bottled water,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7375,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7376,tropical fruit,pip fruit,root vegetables,butter,curd,chewing gum,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
3,7377,frankfurter,cream cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7378,sweet spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7379,soups,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7380,soda,syrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7381,root vegetables,yogurt,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7382,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7383,citrus fruit,cat food,coffee,salty snack,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7384,whole milk,curd,cream cheese,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7385,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7386,sausage,yogurt,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7387,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7388,frankfurter,pork,tropical fruit,dessert,pickled vegetables,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
4,7389,other vegetables,brown bread,spices,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7390,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7391,pip fruit,root vegetables,curd,hard cheese,specialty cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7392,citrus fruit,whole milk,domestic eggs,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7393,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7394,whipped/sour cream,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7395,other vegetables,butter milk,UHT-milk,sliced cheese,cream cheese,processed cheese,specialty cheese,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,
4,7396,tropical fruit,whole milk,cream cheese,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7397,tropical fruit,rolls/buns,white bread,salty snack,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7398,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7399,meat,brown bread,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7400,soda,canned beer,liquor (appetizer),salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7401,yogurt,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7402,frankfurter,onions,packaged fruit/vegetables,cream cheese,brown bread,canned fish,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
7,7403,ham,pip fruit,domestic eggs,pastry,semi-finished bread,cat food,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
3,7404,organic products,softener,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7405,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7406,frozen meals,frozen potato products,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7407,other vegetables,whole milk,coffee,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7408,sausage,coffee,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7409,sausage,UHT-milk,pickled vegetables,bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7410,frankfurter,pork,curd,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7411,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7412,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7413,whole milk,pastry,semi-finished bread,sugar,soda,salty snack,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,
1,7414,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7415,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7416,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7417,root vegetables,other vegetables,whole milk,yogurt,long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7418,frankfurter,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7419,grapes,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7420,grapes,sugar,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7421,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7422,rolls/buns,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7423,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7424,curd,yogurt,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7425,sausage,citrus fruit,butter,yogurt,brown bread,margarine,fruit/vegetable juice,hygiene articles,newspapers,,,,,,,,,,,,,,,,,,,,,,,
11,7426,frankfurter,sausage,citrus fruit,frozen vegetables,frozen meals,vinegar,oil,coffee,waffles,cooking chocolate,hygiene articles,,,,,,,,,,,,,,,,,,,,,
5,7427,liver loaf,whole milk,rolls/buns,misc. beverages,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7428,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7429,soft cheese,coffee,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7430,pork,beef,berries,domestic eggs,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7431,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7432,pip fruit,grapes,frozen meals,rolls/buns,mustard,canned beer,liqueur,,,,,,,,,,,,,,,,,,,,,,,,,
5,7433,citrus fruit,tropical fruit,rolls/buns,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7434,meat,hamburger meat,other vegetables,whole milk,rolls/buns,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7435,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7436,hamburger meat,whole milk,sliced cheese,pasta,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7437,root vegetables,margarine,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7438,beef,root vegetables,whole milk,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7439,canned beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7440,whipped/sour cream,UHT-milk,pastry,margarine,cat food,chocolate,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
5,7441,tropical fruit,yogurt,rolls/buns,skin care,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7442,tropical fruit,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7443,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7444,turkey,pip fruit,root vegetables,yogurt,cream cheese,flour,sugar,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,
4,7445,tropical fruit,butter milk,brown bread,flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7446,sugar,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7447,finished products,whole milk,softener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7448,meat,pip fruit,whole milk,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7449,hamburger meat,pip fruit,curd,dessert,cream cheese,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,
1,7450,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7451,whole milk,white bread,mustard,bottled water,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7452,pork,herbs,other vegetables,whole milk,curd cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7453,UHT-milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7454,other vegetables,whole milk,domestic eggs,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7455,whole milk,butter,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7456,chicken,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7457,whole milk,rolls/buns,brown bread,oil,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7458,pip fruit,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7459,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7460,root vegetables,frozen vegetables,rolls/buns,fruit/vegetable juice,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7461,frankfurter,tropical fruit,pip fruit,other vegetables,frozen vegetables,frozen fish,zwieback,margarine,,,,,,,,,,,,,,,,,,,,,,,,
2,7462,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7463,frankfurter,tropical fruit,pip fruit,whole milk,curd,pastry,flour,margarine,sugar,organic products,,,,,,,,,,,,,,,,,,,,,,
4,7464,root vegetables,whole milk,whipped/sour cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7465,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7466,sausage,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7467,UHT-milk,domestic eggs,oil,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7468,pork,other vegetables,Instant food products,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7469,citrus fruit,other vegetables,UHT-milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7470,beef,hamburger meat,whole milk,soft cheese,frozen chicken,rolls/buns,margarine,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,
5,7471,whole milk,hard cheese,brown bread,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7472,beef,grapes,other vegetables,whole milk,dessert,yogurt,frozen vegetables,cake bar,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,
11,7473,sausage,ham,root vegetables,other vegetables,whole milk,yogurt,rolls/buns,pastry,margarine,bottled water,shopping bags,,,,,,,,,,,,,,,,,,,,,
1,7474,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7475,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7476,root vegetables,margarine,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7477,citrus fruit,butter,yogurt,cream cheese,rolls/buns,bottled water,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
3,7478,tropical fruit,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7479,frankfurter,sausage,rolls/buns,soda,liquor (appetizer),specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
2,7480,sausage,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7481,tropical fruit,onions,whole milk,cream cheese,specialty cheese,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
6,7482,frankfurter,berries,whole milk,rice,coffee,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,
13,7483,sausage,citrus fruit,berries,other vegetables,whole milk,butter,whipped/sour cream,brown bread,soups,coffee,bottled water,bottled beer,waffles,,,,,,,,,,,,,,,,,,,
5,7484,tropical fruit,hard cheese,frozen vegetables,domestic eggs,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7485,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7486,beef,whole milk,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7487,ham,beef,citrus fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7488,tropical fruit,frozen dessert,rolls/buns,bottled water,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7489,sausage,cream cheese,domestic eggs,rolls/buns,cereals,canned vegetables,cat food,soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,
4,7490,frankfurter,domestic eggs,mustard,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7491,sausage,pip fruit,root vegetables,other vegetables,whole milk,yogurt,pastry,soda,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,
15,7492,frankfurter,sausage,pork,beef,hamburger meat,tropical fruit,root vegetables,whole milk,yogurt,spread cheese,rolls/buns,pastry,bottled beer,canned beer,newspapers,,,,,,,,,,,,,,,,,
4,7493,beef,tropical fruit,margarine,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7494,frankfurter,sausage,ham,grapes,other vegetables,dessert,whipped/sour cream,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,
2,7495,bottled water,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7496,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7497,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7498,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7499,frankfurter,tropical fruit,other vegetables,spices,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7500,other vegetables,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7501,frankfurter,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7502,pork,whipped/sour cream,rolls/buns,oil,soda,long life bakery product,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,
1,7503,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7504,grapes,pasta,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7505,bottled water,misc. beverages,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7506,beef,citrus fruit,domestic eggs,salty snack,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7507,herbs,whole milk,butter,soups,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7508,frankfurter,meat,whole milk,butter,yogurt,cream cheese,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,
18,7509,sausage,finished products,pork,berries,root vegetables,packaged fruit/vegetables,whole milk,curd,frozen vegetables,brown bread,sugar,soda,fruit/vegetable juice,chocolate,specialty chocolate,specialty bar,hygiene articles,napkins,,,,,,,,,,,,,,
2,7510,sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7511,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7512,ham,hard cheese,pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7513,finished products,other vegetables,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7514,citrus fruit,berries,pastry,male cosmetics,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7515,berries,other vegetables,yogurt,frozen fish,oil,margarine,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
1,7516,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7517,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7518,sausage,whole milk,yogurt,UHT-milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7519,liver loaf,beef,whole milk,yogurt,soft cheese,frozen vegetables,white bread,roll products,vinegar,baking powder,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
1,7520,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7521,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7522,hamburger meat,cream cheese,sweet spreads,coffee,canned beer,cling film/bags,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
8,7523,chicken,tropical fruit,root vegetables,other vegetables,beverages,coffee,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,
5,7524,tropical fruit,butter,bottled water,male cosmetics,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7525,nuts/prunes,root vegetables,yogurt,condensed milk,ice cream,semi-finished bread,bottled beer,brandy,salty snack,,,,,,,,,,,,,,,,,,,,,,,
9,7526,pork,root vegetables,whole milk,sliced cheese,frozen fish,domestic eggs,cake bar,chocolate marshmallow,candy,,,,,,,,,,,,,,,,,,,,,,,
5,7527,grapes,hard cheese,margarine,specialty fat,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7528,sausage,finished products,semi-finished bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7529,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7530,beef,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7531,whole milk,butter,curd,rubbing alcohol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7532,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7533,other vegetables,whole milk,beverages,flour,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7534,pip fruit,butter,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7535,frankfurter,beef,root vegetables,butter milk,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7536,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7537,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7538,hamburger meat,root vegetables,whole milk,frozen vegetables,rolls/buns,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7539,chicken,spread cheese,frozen meals,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7540,sausage,other vegetables,whipped/sour cream,ice cream,domestic eggs,rolls/buns,coffee,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,
10,7541,hamburger meat,berries,other vegetables,whole milk,beverages,soft cheese,hard cheese,pastry,sauces,waffles,,,,,,,,,,,,,,,,,,,,,,
17,7542,sausage,pork,citrus fruit,root vegetables,other vegetables,curd,soft cheese,hard cheese,cream cheese,frozen dessert,roll products,rice,oil,coffee,fruit/vegetable juice,chocolate,abrasive cleaner,,,,,,,,,,,,,,,
1,7543,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7544,grapes,other vegetables,whole milk,butter,coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7545,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7546,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7547,hamburger meat,pip fruit,other vegetables,whole milk,curd,roll products,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7548,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,7549,citrus fruit,tropical fruit,grapes,root vegetables,herbs,other vegetables,whole milk,frozen vegetables,rice,dog food,bottled water,misc. beverages,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,
3,7550,root vegetables,domestic eggs,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7551,berries,whole milk,yogurt,sugar,cling film/bags,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7552,whole milk,butter,curd,whipped/sour cream,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,7553,frankfurter,pork,beef,tropical fruit,other vegetables,whole milk,yogurt,rolls/buns,semi-finished bread,pickled vegetables,soda,newspapers,,,,,,,,,,,,,,,,,,,,
5,7554,other vegetables,whole milk,pastry,margarine,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7555,cream cheese,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7556,citrus fruit,yogurt,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7557,tropical fruit,other vegetables,whole milk,pastry,rice,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,
2,7558,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7559,brown bread,sugar,canned fish,coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7560,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7561,processed cheese,rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7562,chicken,pork,frozen vegetables,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7563,sausage,sliced cheese,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7564,sausage,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7565,chicken,other vegetables,chewing gum,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7566,cream cheese,processed cheese,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7567,other vegetables,whole milk,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7568,pastry,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7569,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7570,citrus fruit,other vegetables,whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7571,whole milk,cream cheese,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7572,curd,fruit/vegetable juice,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7573,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7574,sausage,chicken,berries,root vegetables,other vegetables,butter milk,rolls/buns,salt,mustard,canned fish,coffee,bottled water,fruit/vegetable juice,cling film/bags,newspapers,,,,,,,,,,,,,,,,,
3,7575,beef,whole milk,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7576,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7577,finished products,butter,curd,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7578,grapes,fruit/vegetable juice,red/blush wine,long life bakery product,waffles,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
6,7579,frozen vegetables,flour,bottled beer,liquor (appetizer),salty snack,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7580,sausage,tropical fruit,pip fruit,spices,pet care,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7581,pork,citrus fruit,other vegetables,whole milk,whipped/sour cream,specialty cheese,domestic eggs,canned vegetables,fruit/vegetable juice,canned beer,specialty bar,,,,,,,,,,,,,,,,,,,,,
1,7582,UHT-milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7583,mayonnaise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7584,tropical fruit,whole milk,pickled vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7585,turkey,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7586,sausage,hard cheese,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7587,rolls/buns,brown bread,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7588,soda,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7589,roll products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7590,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7591,sausage,pip fruit,root vegetables,whole milk,rolls/buns,pastry,coffee,,,,,,,,,,,,,,,,,,,,,,,,,
4,7592,other vegetables,whole milk,brown bread,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7593,sausage,rolls/buns,red/blush wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7594,other vegetables,whole milk,curd,whipped/sour cream,domestic eggs,brown bread,flour,coffee,,,,,,,,,,,,,,,,,,,,,,,,
3,7595,yogurt,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7596,meat,root vegetables,whole milk,curd,pastry,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7597,frankfurter,pork,other vegetables,brown bread,pickled vegetables,coffee,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
7,7598,other vegetables,whole milk,frozen meals,pastry,fruit/vegetable juice,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
3,7599,berries,yogurt,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7600,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7601,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
